transaction_id,retailer,retailer_id,invoice_date,product,price_per_unit,units_sold,total_sales,sales_method
1304,West Gear,1185732,8/11/2021,Men's Street Footwear,35,750,262500,In-store
1305,West Gear,1185732,8/11/2021,Men's Athletic Footwear,35,525,183750,In-store
1306,West Gear,1185732,8/11/2021,Women's Street Footwear,30,450,135000,In-store
1307,West Gear,1185732,8/11/2021,Women's Athletic Footwear,20,375,75000,In-store
1308,West Gear,1185732,8/11/2021,Men's Apparel,30,350,105000,In-store
1309,West Gear,1185732,8/11/2021,Women's Apparel,35,525,183750,In-store
1310,West Gear,1185732,9/12/2021,Men's Street Footwear,30,650,195000,In-store
1311,West Gear,1185732,9/12/2021,Men's Athletic Footwear,25,450,112500,In-store
1312,West Gear,1185732,9/12/2021,Women's Street Footwear,10,350,35000,In-store
1313,West Gear,1185732,9/12/2021,Women's Athletic Footwear,10,325,32500,In-store
1314,West Gear,1185732,9/12/2021,Men's Apparel,20,325,65000,In-store
1315,West Gear,1185732,9/12/2021,Women's Apparel,25,400,100000,In-store
1316,West Gear,1185732,10/11/2021,Men's Street Footwear,30,575,172500,In-store
1317,West Gear,1185732,10/11/2021,Men's Athletic Footwear,20,400,80000,In-store
1318,West Gear,1185732,10/11/2021,Women's Street Footwear,20,300,60000,In-store
1319,West Gear,1185732,10/11/2021,Women's Athletic Footwear,20,275,55000,In-store
1320,West Gear,1185732,10/11/2021,Men's Apparel,30,275,82500,In-store
1321,West Gear,1185732,10/11/2021,Women's Apparel,35,400,140000,In-store
1322,West Gear,1185732,11/11/2021,Men's Street Footwear,30,550,165000,In-store
1323,West Gear,1185732,11/11/2021,Men's Athletic Footwear,20,400,80000,In-store
1324,West Gear,1185732,11/11/2021,Women's Street Footwear,20,345,69000,In-store
1325,West Gear,1185732,11/11/2021,Women's Athletic Footwear,20,375,75000,In-store
1326,West Gear,1185732,11/11/2021,Men's Apparel,40,350,140000,In-store
1327,West Gear,1185732,11/11/2021,Women's Apparel,45,450,202500,In-store
1328,West Gear,1185732,12/10/2021,Men's Street Footwear,40,700,280000,In-store
1329,West Gear,1185732,12/10/2021,Men's Athletic Footwear,30,500,150000,In-store
1330,West Gear,1185732,12/10/2021,Women's Street Footwear,30,450,135000,In-store
1331,West Gear,1185732,12/10/2021,Women's Athletic Footwear,30,400,120000,In-store
1332,West Gear,1185732,12/10/2021,Men's Apparel,40,400,160000,In-store
1333,West Gear,1185732,12/10/2021,Women's Apparel,45,500,225000,In-store
1334,West Gear,1128299,1/24/2021,Men's Street Footwear,30,350,105000,In-store
1335,West Gear,1128299,1/24/2021,Men's Athletic Footwear,40,350,140000,In-store
1336,West Gear,1128299,1/24/2021,Women's Street Footwear,40,350,140000,In-store
1337,West Gear,1128299,1/24/2021,Women's Athletic Footwear,40,200,80000,In-store
1338,West Gear,1128299,1/24/2021,Men's Apparel,45,150,67500,In-store
1339,West Gear,1128299,1/24/2021,Women's Apparel,40,400,160000,In-store
1340,West Gear,1128299,2/24/2021,Men's Street Footwear,30,450,135000,In-store
1341,West Gear,1128299,2/24/2021,Men's Athletic Footwear,40,350,140000,In-store
1342,West Gear,1128299,2/24/2021,Women's Street Footwear,40,350,140000,In-store
1343,West Gear,1128299,2/24/2021,Women's Athletic Footwear,40,200,80000,In-store
1344,West Gear,1128299,2/24/2021,Men's Apparel,45,125,56250,In-store
1345,West Gear,1128299,2/24/2021,Women's Apparel,40,325,130000,In-store
1346,West Gear,1128299,3/23/2021,Men's Street Footwear,40,475,190000,In-store
1347,West Gear,1128299,3/23/2021,Men's Athletic Footwear,50,325,162500,In-store
1348,West Gear,1128299,3/23/2021,Women's Street Footwear,55,350,192500,In-store
1349,West Gear,1128299,3/23/2021,Women's Athletic Footwear,50,250,125000,In-store
1350,West Gear,1128299,3/23/2021,Men's Apparel,55,100,55000,In-store
1351,West Gear,1128299,3/23/2021,Women's Apparel,50,300,150000,In-store
1352,West Gear,1128299,4/24/2021,Men's Street Footwear,55,475,261250,In-store
1353,West Gear,1128299,4/24/2021,Men's Athletic Footwear,60,275,165000,In-store
1354,West Gear,1128299,4/24/2021,Women's Street Footwear,60,325,195000,In-store
1355,West Gear,1128299,4/24/2021,Women's Athletic Footwear,45,225,101250,In-store
1356,West Gear,1128299,4/24/2021,Men's Apparel,50,125,62500,In-store
1357,West Gear,1128299,4/24/2021,Women's Apparel,65,300,195000,In-store
1358,West Gear,1128299,5/25/2021,Men's Street Footwear,50,500,250000,In-store
1359,West Gear,1128299,5/25/2021,Men's Athletic Footwear,55,350,192500,In-store
1360,West Gear,1128299,5/25/2021,Women's Street Footwear,55,350,192500,In-store
1361,West Gear,1128299,5/25/2021,Women's Athletic Footwear,50,275,137500,In-store
1362,West Gear,1128299,5/25/2021,Men's Apparel,45,175,78750,In-store
1363,West Gear,1128299,5/25/2021,Women's Apparel,60,525,315000,In-store
1364,West Gear,1128299,6/24/2021,Men's Street Footwear,55,775,426250,In-store
1365,West Gear,1128299,6/24/2021,Men's Athletic Footwear,65,650,422500,In-store
1366,West Gear,1128299,6/24/2021,Women's Street Footwear,80,650,520000,In-store
1367,West Gear,1128299,6/24/2021,Women's Athletic Footwear,80,525,420000,In-store
1368,West Gear,1128299,6/24/2021,Men's Apparel,90,400,360000,In-store
1369,West Gear,1128299,6/24/2021,Women's Apparel,105,700,735000,In-store
1370,West Gear,1128299,7/23/2021,Men's Street Footwear,85,850,722500,In-store
1371,West Gear,1128299,7/23/2021,Men's Athletic Footwear,90,700,630000,In-store
1372,West Gear,1128299,7/23/2021,Women's Street Footwear,90,650,585000,In-store
1373,West Gear,1128299,7/23/2021,Women's Athletic Footwear,85,550,467500,In-store
1374,West Gear,1128299,7/23/2021,Men's Apparel,90,600,540000,In-store
1375,West Gear,1128299,7/23/2021,Women's Apparel,105,600,630000,In-store
1376,West Gear,1128299,8/24/2021,Men's Street Footwear,90,800,720000,In-store
1377,West Gear,1128299,8/24/2021,Men's Athletic Footwear,80,775,620000,In-store
1378,West Gear,1128299,8/24/2021,Women's Street Footwear,70,650,455000,In-store
1379,West Gear,1128299,8/24/2021,Women's Athletic Footwear,70,425,297500,In-store
1380,West Gear,1128299,8/24/2021,Men's Apparel,70,425,297500,In-store
1381,West Gear,1128299,8/24/2021,Women's Apparel,75,250,187500,In-store
1382,West Gear,1128299,9/25/2021,Men's Street Footwear,50,450,225000,In-store
1383,West Gear,1128299,9/25/2021,Men's Athletic Footwear,55,450,247500,In-store
1384,West Gear,1128299,9/25/2021,Women's Street Footwear,50,250,125000,In-store
1385,West Gear,1128299,9/25/2021,Women's Athletic Footwear,50,200,100000,In-store
1386,West Gear,1128299,9/25/2021,Men's Apparel,60,225,135000,In-store
1387,West Gear,1128299,9/25/2021,Women's Apparel,45,250,112500,In-store
1388,West Gear,1128299,10/24/2021,Men's Street Footwear,40,350,140000,In-store
1389,West Gear,1128299,10/24/2021,Men's Athletic Footwear,55,525,288750,In-store
1390,West Gear,1128299,10/24/2021,Women's Street Footwear,50,350,175000,In-store
1391,West Gear,1128299,10/24/2021,Women's Athletic Footwear,45,325,146250,In-store
1392,West Gear,1128299,10/24/2021,Men's Apparel,55,300,165000,In-store
1393,West Gear,1128299,10/24/2021,Women's Apparel,60,350,210000,In-store
1394,West Gear,1128299,11/24/2021,Men's Street Footwear,45,575,258750,In-store
1395,West Gear,1128299,11/24/2021,Men's Athletic Footwear,50,650,325000,In-store
1396,West Gear,1128299,11/24/2021,Women's Street Footwear,45,475,213750,In-store
1397,West Gear,1128299,11/24/2021,Women's Athletic Footwear,55,450,247500,In-store
1398,West Gear,1128299,11/24/2021,Men's Apparel,75,425,318750,In-store
1399,West Gear,1128299,11/24/2021,Women's Apparel,80,550,440000,In-store
1400,West Gear,1128299,12/23/2021,Men's Street Footwear,65,750,487500,In-store
1401,West Gear,1128299,12/23/2021,Men's Athletic Footwear,75,750,562500,In-store
1402,West Gear,1128299,12/23/2021,Women's Street Footwear,70,550,385000,In-store
1403,West Gear,1128299,12/23/2021,Women's Athletic Footwear,70,550,385000,In-store
1404,West Gear,1128299,12/23/2021,Men's Apparel,80,475,380000,In-store
1405,West Gear,1128299,12/23/2021,Women's Apparel,85,575,488750,In-store
1406,West Gear,1128299,1/17/2021,Men's Street Footwear,35,400,140000,In-store
1407,West Gear,1128299,1/17/2021,Men's Athletic Footwear,45,400,180000,In-store
1408,West Gear,1128299,1/17/2021,Women's Street Footwear,45,400,180000,In-store
1409,West Gear,1128299,1/17/2021,Women's Athletic Footwear,45,250,112500,In-store
1410,West Gear,1128299,1/17/2021,Men's Apparel,50,200,100000,In-store
1411,West Gear,1128299,1/17/2021,Women's Apparel,45,450,202500,In-store
1412,West Gear,1128299,2/17/2021,Men's Street Footwear,35,500,175000,In-store
1413,West Gear,1128299,2/17/2021,Men's Athletic Footwear,45,400,180000,In-store
1414,West Gear,1128299,2/17/2021,Women's Street Footwear,45,400,180000,In-store
1415,West Gear,1128299,2/17/2021,Women's Athletic Footwear,45,250,112500,In-store
1416,West Gear,1128299,2/17/2021,Men's Apparel,50,175,87500,In-store
1417,West Gear,1128299,2/17/2021,Women's Apparel,45,375,168750,In-store
1418,West Gear,1128299,3/16/2021,Men's Street Footwear,45,525,236250,In-store
1419,West Gear,1128299,3/16/2021,Men's Athletic Footwear,55,375,206250,In-store
1420,West Gear,1128299,3/16/2021,Women's Street Footwear,60,400,240000,In-store
1421,West Gear,1128299,3/16/2021,Women's Athletic Footwear,55,300,165000,In-store
1422,West Gear,1128299,3/16/2021,Men's Apparel,60,150,90000,In-store
1423,West Gear,1128299,3/16/2021,Women's Apparel,45,350,157500,In-store
1424,West Gear,1128299,4/17/2021,Men's Street Footwear,50,525,262500,In-store
1425,West Gear,1128299,4/17/2021,Men's Athletic Footwear,55,325,178750,In-store
1426,West Gear,1128299,4/17/2021,Women's Street Footwear,55,375,206250,In-store
1427,West Gear,1128299,4/17/2021,Women's Athletic Footwear,40,275,110000,In-store
1428,West Gear,1128299,4/17/2021,Men's Apparel,45,175,78750,In-store
1429,West Gear,1128299,4/17/2021,Women's Apparel,60,350,210000,In-store
1430,West Gear,1128299,5/18/2021,Men's Street Footwear,45,550,247500,In-store
1431,West Gear,1128299,5/18/2021,Men's Athletic Footwear,50,400,200000,In-store
1432,West Gear,1128299,5/18/2021,Women's Street Footwear,50,400,200000,In-store
1433,West Gear,1128299,5/18/2021,Women's Athletic Footwear,45,325,146250,In-store
1434,West Gear,1128299,5/18/2021,Men's Apparel,40,225,90000,In-store
1435,West Gear,1128299,5/18/2021,Women's Apparel,65,575,373750,Online
1436,West Gear,1128299,6/17/2021,Men's Street Footwear,60,825,495000,Online
1437,West Gear,1128299,6/17/2021,Men's Athletic Footwear,70,700,490000,Online
1438,West Gear,1128299,6/17/2021,Women's Street Footwear,85,700,595000,Online
1439,West Gear,1128299,6/17/2021,Women's Athletic Footwear,85,575,488750,Online
1440,West Gear,1128299,6/17/2021,Men's Apparel,95,450,427500,Online
1441,West Gear,1128299,6/17/2021,Women's Apparel,110,750,825000,Online
1442,West Gear,1128299,7/16/2021,Men's Street Footwear,90,900,810000,Online
1443,West Gear,1128299,7/16/2021,Men's Athletic Footwear,95,750,712500,Online
1444,West Gear,1128299,7/16/2021,Women's Street Footwear,95,700,665000,Online
1445,West Gear,1128299,7/16/2021,Women's Athletic Footwear,90,600,540000,Online
1446,West Gear,1128299,7/16/2021,Men's Apparel,95,650,617500,Online
1447,West Gear,1128299,7/16/2021,Women's Apparel,110,650,715000,Online
1448,West Gear,1128299,8/17/2021,Men's Street Footwear,95,850,807500,Online
1449,West Gear,1128299,8/17/2021,Men's Athletic Footwear,85,825,701250,Online
1450,West Gear,1128299,8/17/2021,Women's Street Footwear,75,700,525000,Online
1451,West Gear,1128299,8/17/2021,Women's Athletic Footwear,75,475,356250,Online
1452,West Gear,1128299,8/17/2021,Men's Apparel,65,475,308750,Online
1453,West Gear,1128299,8/17/2021,Women's Apparel,70,300,210000,Online
1454,West Gear,1128299,9/18/2021,Men's Street Footwear,45,500,225000,Online
1455,West Gear,1128299,9/18/2021,Men's Athletic Footwear,50,500,250000,Online
1456,West Gear,1128299,9/18/2021,Women's Street Footwear,45,300,135000,Online
1457,West Gear,1128299,9/18/2021,Women's Athletic Footwear,45,250,112500,Online
1458,West Gear,1128299,9/18/2021,Men's Apparel,55,275,151250,Online
1459,West Gear,1128299,9/18/2021,Women's Apparel,40,300,120000,Online
1460,West Gear,1128299,10/17/2021,Men's Street Footwear,35,400,140000,Online
1461,West Gear,1128299,10/17/2021,Men's Athletic Footwear,50,575,287500,Online
1462,West Gear,1128299,10/17/2021,Women's Street Footwear,45,400,180000,Online
1463,West Gear,1128299,10/17/2021,Women's Athletic Footwear,40,375,150000,Online
1464,West Gear,1128299,10/17/2021,Men's Apparel,50,350,175000,Online
1465,West Gear,1128299,10/17/2021,Women's Apparel,55,400,220000,Online
1466,West Gear,1128299,11/17/2021,Men's Street Footwear,40,625,250000,Online
1467,West Gear,1128299,11/17/2021,Men's Athletic Footwear,45,700,315000,Online
1468,West Gear,1128299,11/17/2021,Women's Street Footwear,40,525,210000,Online
1469,West Gear,1128299,11/17/2021,Women's Athletic Footwear,50,500,250000,Online
1470,West Gear,1128299,11/17/2021,Men's Apparel,70,475,332500,Online
1471,West Gear,1128299,11/17/2021,Women's Apparel,85,600,510000,Online
1472,West Gear,1128299,12/16/2021,Men's Street Footwear,70,800,560000,Online
1473,West Gear,1128299,12/16/2021,Men's Athletic Footwear,80,800,640000,Online
1474,Foot Locker,1128299,12/16/2021,Women's Street Footwear,75,600,450000,Online
1475,Foot Locker,1128299,12/16/2021,Women's Athletic Footwear,75,600,450000,Online
1476,Foot Locker,1128299,12/16/2021,Men's Apparel,85,525,446250,Online
1477,Foot Locker,1128299,12/16/2021,Women's Apparel,90,625,562500,Online
1478,Foot Locker,1197831,1/5/2021,Men's Street Footwear,20,675,135000,Online
1479,Foot Locker,1197831,1/5/2021,Men's Athletic Footwear,30,675,202500,Online
1480,Foot Locker,1197831,1/5/2021,Women's Street Footwear,30,475,142500,Online
1481,Foot Locker,1197831,1/5/2021,Women's Athletic Footwear,35,475,166250,Online
1482,Foot Locker,1197831,1/5/2021,Men's Apparel,40,325,130000,Online
1483,West Gear,1197831,1/5/2021,Women's Apparel,35,475,166250,Online
1484,Foot Locker,1197831,2/4/2021,Men's Street Footwear,25,625,156250,Online
1485,Foot Locker,1197831,2/4/2021,Men's Athletic Footwear,35,600,210000,Online
1486,Foot Locker,1197831,2/4/2021,Women's Street Footwear,35,425,148750,Online
1487,Foot Locker,1197831,2/4/2021,Women's Athletic Footwear,35,375,131250,Online
1488,Foot Locker,1197831,2/4/2021,Men's Apparel,40,250,100000,Online
1489,Foot Locker,1197831,2/4/2021,Women's Apparel,35,450,157500,Online
1490,Foot Locker,1197831,3/6/2021,Men's Street Footwear,30,625,187500,Online
1491,Foot Locker,1197831,3/6/2021,Men's Athletic Footwear,40,625,250000,Online
1492,Foot Locker,1197831,3/6/2021,Women's Street Footwear,30,450,135000,Online
1493,Foot Locker,1197831,3/6/2021,Women's Athletic Footwear,35,350,122500,Online
1494,West Gear,1197831,3/6/2021,Men's Apparel,40,250,100000,Online
1495,West Gear,1197831,3/6/2021,Women's Apparel,35,400,140000,Online
1496,West Gear,1197831,4/5/2021,Men's Street Footwear,20,650,130000,Online
1497,West Gear,1197831,4/5/2021,Men's Athletic Footwear,30,650,195000,Online
1498,West Gear,1197831,4/5/2021,Women's Street Footwear,25,475,118750,Online
1499,West Gear,1197831,4/5/2021,Women's Athletic Footwear,30,375,112500,Online
1500,West Gear,1197831,4/5/2021,Men's Apparel,35,275,96250,Online
1501,West Gear,1197831,4/5/2021,Women's Apparel,30,550,165000,Online
1502,West Gear,1197831,5/5/2021,Men's Street Footwear,20,700,140000,Online
1503,West Gear,1197831,5/5/2021,Men's Athletic Footwear,30,725,217500,Online
1504,West Gear,1197831,5/5/2021,Women's Street Footwear,25,575,143750,Online
1505,West Gear,1197831,5/5/2021,Women's Athletic Footwear,35,500,175000,Online
1506,West Gear,1197831,5/5/2021,Men's Apparel,50,400,200000,Online
1507,West Gear,1197831,5/5/2021,Women's Apparel,45,750,337500,Online
1508,West Gear,1197831,6/4/2021,Men's Street Footwear,45,750,337500,Online
1509,West Gear,1197831,6/4/2021,Men's Athletic Footwear,50,750,375000,Online
1510,West Gear,1197831,6/4/2021,Women's Street Footwear,50,600,300000,Online
1511,West Gear,1197831,6/4/2021,Women's Athletic Footwear,50,550,275000,Online
1512,West Gear,1197831,6/4/2021,Men's Apparel,55,450,247500,Online
1513,West Gear,1197831,6/4/2021,Women's Apparel,60,825,495000,Online
1514,West Gear,1197831,7/6/2021,Men's Street Footwear,50,775,387500,Online
1515,West Gear,1197831,7/6/2021,Men's Athletic Footwear,55,775,426250,Online
1516,West Gear,1197831,7/6/2021,Women's Street Footwear,50,925,462500,Online
1517,West Gear,1197831,7/6/2021,Women's Athletic Footwear,50,525,262500,Online
1518,West Gear,1197831,7/6/2021,Men's Apparel,55,525,288750,Online
1519,Foot Locker,1197831,7/6/2021,Women's Apparel,65,800,520000,Online
1520,Foot Locker,1197831,8/8/2021,Men's Street Footwear,50,750,375000,Online
1521,Foot Locker,1197831,8/8/2021,Men's Athletic Footwear,55,750,412500,Online
1522,Foot Locker,1197831,8/8/2021,Women's Street Footwear,50,925,462500,Online
1523,Foot Locker,1197831,8/8/2021,Women's Athletic Footwear,50,475,237500,Online
1524,Sports Direct,1197831,8/8/2021,Men's Apparel,55,475,261250,Online
1525,Sports Direct,1197831,8/8/2021,Women's Apparel,60,725,435000,Online
1526,Sports Direct,1197831,9/5/2021,Men's Street Footwear,55,675,371250,Online
1527,Sports Direct,1197831,9/5/2021,Men's Athletic Footwear,55,625,343750,Online
1528,Sports Direct,1197831,9/5/2021,Women's Street Footwear,60,675,405000,Online
1529,Sports Direct,1197831,9/5/2021,Women's Athletic Footwear,60,400,240000,Online
1530,Sports Direct,1197831,9/5/2021,Men's Apparel,55,400,220000,Online
1531,Sports Direct,1197831,9/5/2021,Women's Apparel,50,625,312500,Online
1532,Sports Direct,1197831,10/4/2021,Men's Street Footwear,40,575,230000,Online
1533,Sports Direct,1197831,10/4/2021,Men's Athletic Footwear,40,575,230000,Online
1534,Sports Direct,1197831,10/4/2021,Women's Street Footwear,45,525,236250,Online
1535,Sports Direct,1197831,10/4/2021,Women's Athletic Footwear,45,375,168750,Online
1536,Sports Direct,1197831,10/4/2021,Men's Apparel,35,350,122500,Online
1537,Sports Direct,1197831,10/4/2021,Women's Apparel,45,525,236250,Online
1538,Sports Direct,1197831,11/5/2021,Men's Street Footwear,35,675,236250,Online
1539,Sports Direct,1197831,11/5/2021,Men's Athletic Footwear,35,675,236250,Online
1540,Sports Direct,1197831,11/5/2021,Women's Street Footwear,60,600,360000,Online
